7.972361809045225289e-01,3.986200000000000188e+01
8.067839195979897848e-01,3.744700000000000273e+01
8.163316582914570407e-01,3.467499999999999716e+01
8.258793969849245187e-01,3.287400000000000233e+01
8.354271356783917746e-01,3.031500000000000128e+01
8.449748743718592525e-01,2.790500000000000114e+01
8.545226130653265084e-01,2.545899999999999963e+01
8.640703517587937643e-01,2.374699999999999989e+01
8.736180904522612423e-01,2.263100000000000023e+01
8.831658291457284982e-01,2.026200000000000045e+01
8.927135678391957541e-01,1.949899999999999878e+01
9.022613065326632320e-01,1.831200000000000117e+01
9.118090452261304879e-01,1.745200000000000173e+01
9.213567839195977438e-01,1.685500000000000043e+01
9.309045226130652217e-01,1.600499999999999901e+01
9.404522613065324776e-01,1.521599999999999930e+01
9.499999999999999556e-01,1.485599999999999987e+01
